ID,Type,Median Value (Experiment1),Median Value (Experiment2),Mean Value (Experiment1),Mean Value (Experiment2),Comparison p-value (Experiment1),Comparison p-value (Experiment2),Median Log2 Fold Change (Experiment1),Median Log2 Fold Change (Experiment2),Mean Log2 Fold Change (Experiment1),Mean Log2 Fold Change (Experiment2),Median Log2 Fold Change Direction (Experiment1),Median Log2 Fold Change Direction (Experiment2),Median Log2 Fold Changes Consistent,Combined Comparison p-value,Corrected Comparison p-value
lipid503,lipid_metab,93.17947938,93.17947938,124.89538736759374,124.89538736759374,0.0009391056991171899,0.0009391056991171899,-1.6347141127275597,-1.6347141127275597,-1.7306249492457344,-1.7306249492457344,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid504,lipid_metab,252.0385919,252.0385919,302.42083652828126,302.42083652828126,0.002304841217257187,0.002304841217257187,-1.7242640712425468,-1.7242640712425468,-1.6672370682783086,-1.6672370682783086,-1.0,-1.0,True,6.983267896076573e-05,7.548580059092297e-05
lipid505,lipid_metab,603.9649509999999,603.9649509999999,734.5131217907187,734.5131217907187,0.000930972271575002,0.000930972271575002,-3.3171588028413517,-3.3171588028413517,-3.1311714412604346,-3.1311714412604346,-1.0,-1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid507,lipid_metab,1705.907821,1705.907821,1945.8169057218747,1945.8169057218747,0.000930972271575002,0.000930972271575002,-2.401590490233446,-2.401590490233446,-2.1865753819960543,-2.1865753819960543,-1.0,-1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid508,lipid_metab,1212.7532075,1212.7532075,1897.6239600821882,1897.6239600821882,0.0009228863794545132,0.0009228863794545132,-4.570467860975106,-4.570467860975106,-4.246714623280135,-4.246714623280135,-1.0,-1.0,True,1.2755355324884391e-05,1.6804255267406683e-05
lipid509,lipid_metab,346.94297055000004,346.94297055000004,472.2289311662501,472.2289311662501,0.000930972271575002,0.000930972271575002,-2.9349992450707325,-2.9349992450707325,-2.9186386751763873,-2.9186386751763873,-1.0,-1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid510,lipid_metab,59.7507251,59.7507251,57.202942316499986,57.202942316499986,0.0009391056991171899,0.0009391056991171899,-9.05516746235198,-9.05516746235198,-4.558256104005723,-4.558256104005723,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid511,lipid_metab,313.3363809,313.3363809,330.29582445162504,330.29582445162504,0.0009391056991171899,0.0009391056991171899,-3.638570942017076,-3.638570942017076,-3.3049690350961622,-3.3049690350961622,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid512,lipid_metab,236.82274304999999,236.82274304999999,730.9080146028124,730.9080146028124,0.000930972271575002,0.000930972271575002,-5.702374961518705,-5.702374961518705,-5.573033698617067,-5.573033698617067,-1.0,-1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid513,lipid_metab,571.2361842,571.2361842,567.9368076811563,567.9368076811563,0.0009391056991171899,0.0009391056991171899,-5.022513598422702,-5.022513598422702,-5.058466292446816,-5.058466292446816,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid514,lipid_metab,112.16822705,112.16822705,144.54608702859377,144.54608702859377,0.0009391056991171899,0.0009391056991171899,-12.870635619742073,-12.870635619742073,-12.979228978611722,-12.979228978611722,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid515,lipid_metab,35.99753655,35.99753655,62.103457696125005,62.103457696125005,0.00387604144899475,0.00387604144899475,-2.1978390537307564,-2.1978390537307564,-2.153624796219473,-2.153624796219473,-1.0,-1.0,True,0.0001818751036234563,0.00018513743732073804
lipid516,lipid_metab,20.395585545000003,20.395585545000003,27.099144042781248,27.099144042781248,0.0009391056991171899,0.0009391056991171899,-8.567864119292883,-8.567864119292883,-3.53436246517095,-3.53436246517095,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid517,lipid_metab,51.87285156,51.87285156,118.012356119,118.012356119,0.000930972271575002,0.000930972271575002,-3.274189205530382,-3.274189205530382,-3.2295273989025146,-3.2295273989025146,-1.0,-1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid518,lipid_metab,14.16471549,14.16471549,42.177853516093755,42.177853516093755,0.0009228863794545132,0.0009228863794545132,-9.036678376262019,-9.036678376262019,-8.921412332428908,-8.921412332428908,-1.0,-1.0,True,1.2755355324884391e-05,1.6804255267406683e-05
lipid519,lipid_metab,78.20267225500001,78.20267225500001,152.978412635375,152.978412635375,0.000930972271575002,0.000930972271575002,-4.203882238527063,-4.203882238527063,-3.6875678039237343,-3.6875678039237343,-1.0,-1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid520,lipid_metab,139.79401215000001,139.79401215000001,131.10748675415627,131.10748675415627,0.0009391056991171899,0.0009391056991171899,-10.450501648679536,-10.450501648679536,-10.090696078908785,-10.090696078908785,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid522,lipid_metab,73.781595705,73.781595705,167.1678391219375,167.1678391219375,0.0009391056991171899,0.0009391056991171899,-10.217826537452538,-10.217826537452538,-6.3517737272236525,-6.3517737272236525,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid523,lipid_metab,71.39477122,71.39477122,112.30670457609374,112.30670457609374,0.0009391056991171899,0.0009391056991171899,-12.6983821150226,-12.6983821150226,-12.627619793111139,-12.627619793111139,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid524,lipid_metab,17.54678022,17.54678022,28.131494054375,28.131494054375,0.0009391056991171899,0.0009391056991171899,-11.387702699209001,-11.387702699209001,-11.250642249715114,-11.250642249715114,-1.0,-1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid529,lipid_metab,2085.494689,2085.494689,1772.8275887906248,1772.8275887906248,0.000930972271575002,0.000930972271575002,3.5562480446686684,3.5562480446686684,3.6162826962794385,3.6162826962794385,1.0,1.0,True,1.2964725965737427e-05,1.6804255267406683e-05
lipid531,lipid_metab,1417.2768225,1417.2768225,1937.0701694178122,1937.0701694178122,0.0009391056991171899,0.0009391056991171899,4.312489609267157,4.312489609267157,4.225460097362908,4.225460097362908,1.0,1.0,True,1.317690501144665e-05,1.6804255267406683e-05
lipid532,lipid_metab,1648.2402849999999,1648.2402849999999,4319.540769928126,4319.540769928126,0.0009228863794545132,0.0009228863794545132,-3.2159976198201106,-3.2159976198201106,-3.0041534835124146,-3.0041534835124146,-1.0,-1.0,True,1.2755355324884391e-05,1.6804255267406683e-05
lipid533,lipid_metab,119.5733718,119.5733718,163.08027644625,163.08027644625,0.0009228863794545132,0.0009228863794545132,1.2181068330718945,1.2181068330718945,1.1219071000430931,1.1219071000430931,1.0,1.0,True,1.2755355324884391e-05,1.6804255267406683e-05
metabolite72,lipid_metab,1.0177571539999999,1.0177571539999999,0.9099393431562501,0.9099393431562501,0.0009391056991171899,0.0009391056991171899,1.5333871102667604,1.5333871102667604,1.4536082146597937,1.4536082146597937,1.0,1.0,True,1.317690501144665e-05,1.6804255267406683e-05
metabolite82,lipid_metab,8.495780778499999,8.495780778499999,11.146843336062503,11.146843336062503,0.004544635363407644,0.004544635363407644,1.4066182168139023,1.4066182168139023,1.6199139680467227,1.6199139680467227,1.0,1.0,True,0.00024345800038845058,0.00024345800038845058
ENSMUSG00000049091,RNAseq,2.2708028525,2.2708028525,12.92856754959375,12.92856754959375,0.0009391056991171899,0.0009391056991171899,4.9803662193282365,4.9803662193282365,4.734273808171684,4.734273808171684,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000024526,RNAseq,242.51948045,242.51948045,280.74616885418754,280.74616885418754,0.0009391056991171899,0.0009391056991171899,4.687272723225651,4.687272723225651,4.530905023281947,4.530905023281947,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000080542,RNAseq,16.53098586,16.53098586,44.80126392456249,44.80126392456249,0.0009391056991171899,0.0009391056991171899,4.45588422620945,4.45588422620945,4.152318274699826,4.152318274699826,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000032080,RNAseq,12.740897505,12.740897505,29.120958580437495,29.120958580437495,0.0009391056991171899,0.0009391056991171899,4.300144488982335,4.300144488982335,4.122918622727821,4.122918622727821,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000064337,RNAseq,1441.1055744999999,1441.1055744999999,4521.156135850001,4521.156135850001,0.0009068567509923489,0.0009068567509923489,4.172841866540582,4.172841866540582,4.083104108444955,4.083104108444955,1.0,1.0,True,1.2344926641930094e-05,1.524756151324541e-05
ENSMUSG00000090836,RNAseq,4.569992663,4.569992663,12.259647344812501,12.259647344812501,0.0009391056991171899,0.0009391056991171899,4.477143559980404,4.477143559980404,4.0260009389824996,4.0260009389824996,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000057465,RNAseq,344.5961317,344.5961317,368.00428469625007,368.00428469625007,0.0009391056991171899,0.0009391056991171899,3.5541049572271017,3.5541049572271017,3.7641980509789925,3.7641980509789925,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000020709,RNAseq,37.66800466,37.66800466,63.878960108875006,63.878960108875006,0.0009391056991171899,0.0009391056991171899,3.8319124371088895,3.8319124371088895,3.712990092869825,3.712990092869825,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000064339,RNAseq,4026.391767,4026.391767,10849.524537343746,10849.524537343746,0.0006819563242593058,0.0006819563242593058,3.821848582016618,3.821848582016618,3.6620762972405942,3.6620762972405942,1.0,1.0,True,7.246210658380451e-06,1.524756151324541e-05
ENSMUSG00000053453,RNAseq,15.551660994999999,15.551660994999999,25.256811597531247,25.256811597531247,0.0009391056991171899,0.0009391056991171899,3.445008720776799,3.445008720776799,3.5497974314745235,3.5497974314745235,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000024975,RNAseq,28.81852481,28.81852481,67.8937165944375,67.8937165944375,0.0009391056991171899,0.0009391056991171899,3.548292686621863,3.548292686621863,3.478626078395272,3.478626078395272,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000026822,RNAseq,14.692058705,14.692058705,17.702130612343748,17.702130612343748,0.0009391056991171899,0.0009391056991171899,3.621381056709283,3.621381056709283,3.441859051701498,3.441859051701498,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000020609,RNAseq,215.20627009999998,215.20627009999998,521.829136490625,521.829136490625,0.0009228863794545132,0.0009228863794545132,3.5459085245767454,3.5459085245767454,3.3080592843059655,3.3080592843059655,1.0,1.0,True,1.2755355324884391e-05,1.524756151324541e-05
ENSMUSG00000035349,RNAseq,11.550391675,11.550391675,19.40860118425,19.40860118425,0.0009391056991171899,0.0009391056991171899,3.1610991842182687,3.1610991842182687,3.264773235227284,3.264773235227284,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000022383,RNAseq,65.24405235,65.24405235,115.69545477718755,115.69545477718755,0.0009391056991171899,0.0009391056991171899,3.4654666648694645,3.4654666648694645,3.2408771938464573,3.2408771938464573,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000025194,RNAseq,117.85842815,117.85842815,274.09618388812504,274.09618388812504,0.0009391056991171899,0.0009391056991171899,3.2007734036102433,3.2007734036102433,3.2086991380101786,3.2086991380101786,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000053877,RNAseq,3.9249935525,3.9249935525,7.318775778000001,7.318775778000001,0.0013482872909363563,0.0013482872909363563,3.29554367901389,3.29554367901389,3.0977354287200654,3.0977354287200654,1.0,1.0,True,2.5846307944155804e-05,2.834233556679505e-05
ENSMUSG00000074115,RNAseq,445.98707835000005,445.98707835000005,458.55945175,458.55945175,0.0009391056991171899,0.0009391056991171899,2.8795344357958004,2.8795344357958004,2.9648684053757695,2.9648684053757695,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000069892,RNAseq,8.265552972,8.265552972,14.2766240254375,14.2766240254375,0.0009391056991171899,0.0009391056991171899,2.8615404055366787,2.8615404055366787,2.899882018422921,2.899882018422921,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000030059,RNAseq,13.992636635,13.992636635,26.1956326245,26.1956326245,0.0009391056991171899,0.0009391056991171899,3.031291837185457,3.031291837185457,2.8946095401564524,2.8946095401564524,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000058301,RNAseq,13.194145525,13.194145525,22.015096913031247,22.015096913031247,0.0009391056991171899,0.0009391056991171899,3.257414316703854,3.257414316703854,2.7462857899326822,2.7462857899326822,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000025351,RNAseq,132.9035894,132.9035894,167.44927553968745,167.44927553968745,0.0009391056991171899,0.0009391056991171899,2.7876369562818697,2.7876369562818697,2.744488347517574,2.744488347517574,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000035284,RNAseq,7.073149718,7.073149718,13.529175260843749,13.529175260843749,0.0009391056991171899,0.0009391056991171899,2.7501757946513803,2.7501757946513803,2.740755884618366,2.740755884618366,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000029836,RNAseq,18.651598815,18.651598815,35.6787156733125,35.6787156733125,0.0009391056991171899,0.0009391056991171899,2.8350096882386615,2.8350096882386615,2.7268629972338494,2.7268629972338494,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000052595,RNAseq,46.015371855,46.015371855,81.89834791343748,81.89834791343748,0.0009391056991171899,0.0009391056991171899,2.6082946245779186,2.6082946245779186,2.6812627451128157,2.6812627451128157,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000041997,RNAseq,16.05881465,16.05881465,30.65659222921875,30.65659222921875,0.0009391056991171899,0.0009391056991171899,2.866491678513802,2.866491678513802,2.6734675402671852,2.6734675402671852,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000031357,RNAseq,5.607516424,5.607516424,9.0700643085,9.0700643085,0.0009391056991171899,0.0009391056991171899,2.7487815332289776,2.7487815332289776,2.651955010430864,2.651955010430864,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000006005,RNAseq,75.91685258999999,75.91685258999999,125.07784278843751,125.07784278843751,0.000930972271575002,0.000930972271575002,2.6478373543253984,2.6478373543253984,2.6112435100524736,2.6112435100524736,1.0,1.0,True,1.2964725965737427e-05,1.524756151324541e-05
ENSMUSG00000044519,RNAseq,7.6693023245,7.6693023245,10.9008826966875,10.9008826966875,0.0009391056991171899,0.0009391056991171899,2.3985292960747353,2.3985292960747353,2.457299444498277,2.457299444498277,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000000056,RNAseq,16.58967174,16.58967174,25.379653794,25.379653794,0.0009391056991171899,0.0009391056991171899,2.6413947246001994,2.6413947246001994,2.4087328132226413,2.4087328132226413,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000064345,RNAseq,3012.176755,3012.176755,4937.539839718751,4937.539839718751,0.0009148479102636043,0.0009148479102636043,2.4508244197825615,2.4508244197825615,2.3824333284581045,2.3824333284581045,1.0,1.0,True,1.2548764891179841e-05,1.524756151324541e-05
ENSMUSG00000038708,RNAseq,43.68936848,43.68936848,71.75308657124998,71.75308657124998,0.0009391056991171899,0.0009391056991171899,2.3298275821934236,2.3298275821934236,2.3517951908097565,2.3517951908097565,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000021408,RNAseq,6.8329606615,6.8329606615,9.212523947656251,9.212523947656251,0.0009391056991171899,0.0009391056991171899,2.2455560135786294,2.2455560135786294,2.3358131567819997,2.3358131567819997,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000046230,RNAseq,5.665342365,5.665342365,8.003186248843749,8.003186248843749,0.0009391056991171899,0.0009391056991171899,2.4972358365265412,2.4972358365265412,2.3245240356429955,2.3245240356429955,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000034243,RNAseq,49.519972875,49.519972875,78.72764890531252,78.72764890531252,0.0009391056991171899,0.0009391056991171899,2.30563502832866,2.30563502832866,2.290577193765638,2.290577193765638,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000016756,RNAseq,43.21134246,43.21134246,75.22678917437497,75.22678917437497,0.0009391056991171899,0.0009391056991171899,2.3123666367049776,2.3123666367049776,2.279717947355402,2.279717947355402,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000043279,RNAseq,46.60330877,46.60330877,72.84313289656251,72.84313289656251,0.0009391056991171899,0.0009391056991171899,2.2305720342082,2.2305720342082,2.2432711661254072,2.2432711661254072,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000003813,RNAseq,3.577848806,3.577848806,5.76223392990625,5.76223392990625,0.000930972271575002,0.000930972271575002,2.4100683557594094,2.4100683557594094,2.2336087735288532,2.2336087735288532,1.0,1.0,True,1.2964725965737427e-05,1.524756151324541e-05
ENSMUSG00000061755,RNAseq,29.67927399,29.67927399,40.80537614384376,40.80537614384376,0.0009391056991171899,0.0009391056991171899,2.1211866080369006,2.1211866080369006,2.2176094272163542,2.2176094272163542,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000027884,RNAseq,19.21081516,19.21081516,26.504355706625002,26.504355706625002,0.0009391056991171899,0.0009391056991171899,2.2328594998536873,2.2328594998536873,2.2013737139855167,2.2013737139855167,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000052539,RNAseq,9.547865082000001,9.547865082000001,15.514038306062497,15.514038306062497,0.0009391056991171899,0.0009391056991171899,2.092231592288357,2.092231592288357,2.1811218702909994,2.1811218702909994,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000034620,RNAseq,6.4342195745,6.4342195745,9.521998558,9.521998558,0.0009391056991171899,0.0009391056991171899,2.342358423550063,2.342358423550063,2.1660571392316026,2.1660571392316026,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000034610,RNAseq,20.022462140000002,20.022462140000002,27.708014344499997,27.708014344499997,0.0009391056991171899,0.0009391056991171899,2.2541603727371937,2.2541603727371937,2.146212341481437,2.146212341481437,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000033228,RNAseq,51.507625094999995,51.507625094999995,73.1114856303125,73.1114856303125,0.0009391056991171899,0.0009391056991171899,2.1428147138995555,2.1428147138995555,2.138718508751722,2.138718508751722,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000061331,RNAseq,82.86745519499999,82.86745519499999,122.9270982496875,122.9270982496875,0.0009391056991171899,0.0009391056991171899,2.007922084901797,2.007922084901797,2.1175365739588856,2.1175365739588856,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000020250,RNAseq,49.876532624999996,49.876532624999996,84.67527738812501,84.67527738812501,0.0009391056991171899,0.0009391056991171899,2.1229224880407855,2.1229224880407855,2.11571892814076,2.11571892814076,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000021039,RNAseq,6.7319306445,6.7319306445,9.237047369375002,9.237047369375002,0.000930972271575002,0.000930972271575002,1.9848621157948085,1.9848621157948085,2.0941996454544425,2.0941996454544425,1.0,1.0,True,1.2964725965737427e-05,1.524756151324541e-05
ENSMUSG00000020608,RNAseq,35.67431578,35.67431578,45.225697974375,45.225697974375,0.000930972271575002,0.000930972271575002,2.1245747125912997,2.1245747125912997,2.0882243891232215,2.0882243891232215,1.0,1.0,True,1.2964725965737427e-05,1.524756151324541e-05
ENSMUSG00000022387,RNAseq,9.1366102835,9.1366102835,14.331017570562498,14.331017570562498,0.0009391056991171899,0.0009391056991171899,2.2696859684147817,2.2696859684147817,2.05012017974024,2.05012017974024,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000028053,RNAseq,35.156398280000005,35.156398280000005,48.16830430562499,48.16830430562499,0.0009391056991171899,0.0009391056991171899,2.151771403645706,2.151771403645706,2.0036238902558297,2.0036238902558297,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000026398,RNAseq,18.954916535,18.954916535,31.159399720312507,31.159399720312507,0.0009391056991171899,0.0009391056991171899,2.1378665404358896,2.1378665404358896,1.996531637179515,1.996531637179515,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000029634,RNAseq,36.7567349,36.7567349,46.948111321249996,46.948111321249996,0.0009391056991171899,0.0009391056991171899,2.2111669458633023,2.2111669458633023,1.9611156113341512,1.9611156113341512,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000038664,RNAseq,24.55999027,24.55999027,32.28922584021875,32.28922584021875,0.0009391056991171899,0.0009391056991171899,2.0170173930425723,2.0170173930425723,1.9567723522190907,1.9567723522190907,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000020224,RNAseq,17.731562795,17.731562795,27.5376340230625,27.5376340230625,0.0009391056991171899,0.0009391056991171899,1.8149662726773348,1.8149662726773348,1.8988811158751084,1.8988811158751084,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000024083,RNAseq,28.21121746,28.21121746,46.21071087218749,46.21071087218749,0.0009391056991171899,0.0009391056991171899,1.7651620232396141,1.7651620232396141,1.8383570905611657,1.8383570905611657,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000002028,RNAseq,21.934131354999998,21.934131354999998,35.01662703000001,35.01662703000001,0.000930972271575002,0.000930972271575002,1.8791132432714848,1.8791132432714848,1.8294847099213967,1.8294847099213967,1.0,1.0,True,1.2964725965737427e-05,1.524756151324541e-05
ENSMUSG00000074422,RNAseq,10.023149108,10.023149108,13.838264049781246,13.838264049781246,0.0009391056991171899,0.0009391056991171899,1.9502816383292105,1.9502816383292105,1.8246650127121393,1.8246650127121393,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000020154,RNAseq,36.673544955,36.673544955,47.572121708125,47.572121708125,0.0009391056991171899,0.0009391056991171899,1.817424063572417,1.817424063572417,1.7784424475132514,1.7784424475132514,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000034252,RNAseq,27.48995075,27.48995075,39.7372434190625,39.7372434190625,0.0009391056991171899,0.0009391056991171899,1.719954050566242,1.719954050566242,1.7693546293487994,1.7693546293487994,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000027611,RNAseq,11.67392119,11.67392119,11.06387107965625,11.06387107965625,0.0009391056991171899,0.0009391056991171899,1.7274189440104732,1.7274189440104732,1.759518508945539,1.759518508945539,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000070594,RNAseq,45.70822758,45.70822758,66.9175916046875,66.9175916046875,0.0009391056991171899,0.0009391056991171899,1.7868473113486507,1.7868473113486507,1.737356261644854,1.737356261644854,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000038774,RNAseq,7.9640757815,7.9640757815,10.741018939624999,10.741018939624999,0.0009391056991171899,0.0009391056991171899,1.6518243608417562,1.6518243608417562,1.729697129775748,1.729697129775748,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000046111,RNAseq,4.9699053585,4.9699053585,6.844562711656249,6.844562711656249,0.0009391056991171899,0.0009391056991171899,1.5489939321524107,1.5489939321524107,1.7206881150192839,1.7206881150192839,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000059495,RNAseq,57.780997119999995,57.780997119999995,79.61060948968749,79.61060948968749,0.0009391056991171899,0.0009391056991171899,1.8634037973097362,1.8634037973097362,1.701178320517339,1.701178320517339,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000037416,RNAseq,7.6516986435,7.6516986435,10.9313621281875,10.9313621281875,0.0009391056991171899,0.0009391056991171899,1.7694297860270964,1.7694297860270964,1.6893445975353298,1.6893445975353298,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000025860,RNAseq,65.45214461500001,65.45214461500001,85.46309290156249,85.46309290156249,0.0009391056991171899,0.0009391056991171899,1.617306826132049,1.617306826132049,1.656585061421552,1.656585061421552,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000030216,RNAseq,19.055134585,19.055134585,24.837370774375,24.837370774375,0.0009391056991171899,0.0009391056991171899,1.491656884488869,1.491656884488869,1.6172289626447782,1.6172289626447782,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000022141,RNAseq,59.74119442,59.74119442,77.80744738937501,77.80744738937501,0.0009391056991171899,0.0009391056991171899,1.5498384057469163,1.5498384057469163,1.6103422077862681,1.6103422077862681,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000021413,RNAseq,64.53042636500001,64.53042636500001,79.32601070406251,79.32601070406251,0.0009391056991171899,0.0009391056991171899,1.7740183487999825,1.7740183487999825,1.602760512498361,1.602760512498361,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000037234,RNAseq,35.24687868,35.24687868,50.162810897812506,50.162810897812506,0.0009391056991171899,0.0009391056991171899,1.6526929081976027,1.6526929081976027,1.6021410546132178,1.6021410546132178,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000032525,RNAseq,28.76962469,28.76962469,39.2560729640625,39.2560729640625,0.0009391056991171899,0.0009391056991171899,1.4941585336434493,1.4941585336434493,1.5925975406117618,1.5925975406117618,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000035762,RNAseq,7.7320092605,7.7320092605,10.000778596937499,10.000778596937499,0.0009391056991171899,0.0009391056991171899,1.6368689444801345,1.6368689444801345,1.5700515389139929,1.5700515389139929,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000044252,RNAseq,75.51891875999999,75.51891875999999,107.6425946715625,107.6425946715625,0.0009391056991171899,0.0009391056991171899,1.7441109088946305,1.7441109088946305,1.5599759408586409,1.5599759408586409,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000022205,RNAseq,244.799534,244.799534,311.49272949375006,311.49272949375006,0.000930972271575002,0.000930972271575002,1.701237050592032,1.701237050592032,1.5541450962445003,1.5541450962445003,1.0,1.0,True,1.2964725965737427e-05,1.524756151324541e-05
ENSMUSG00000068220,RNAseq,246.12069615000001,246.12069615000001,223.91375178593748,223.91375178593748,0.0019475275859466652,0.0019475275859466652,1.7730476490057958,1.7730476490057958,1.550447220748562,1.550447220748562,1.0,1.0,True,5.1136864677034e-05,5.1136864677034e-05
ENSMUSG00000036940,RNAseq,5.306196663,5.306196663,6.319539214218751,6.319539214218751,0.0009391056991171899,0.0009391056991171899,1.5544659029809142,1.5544659029809142,1.5469715251134635,1.5469715251134635,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000040459,RNAseq,67.89178138,67.89178138,86.90206099749999,86.90206099749999,0.0009391056991171899,0.0009391056991171899,1.5538754800484451,1.5538754800484451,1.545258295034702,1.545258295034702,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
