Edge name,partner1,partner2,Edge Type,Spearman corr pval (metatreatment1),Spearman corr pval (metatreatment2),Spearman corr pval (metatreatment3),Spearman corr pval (metatreatment4),Spearman corr pval (metatreatment5),Spearman corr pval (metatreatment6),Combined corr Pvalue,rho Coefficient (metatreatment1),rho Coefficient (metatreatment2),rho Coefficient (metatreatment3),rho Coefficient (metatreatment4),rho Coefficient (metatreatment5),rho Coefficient (metatreatment6),Mean rho Coefficient,Combined corr FDR,partner1 name,partner1_MedianValue (experiment1),partner1_MedianValue (experiment2),partner1_MeanValue (experiment1),partner1_MeanValue (experiment2),partner1_MedianLog2FoldChange (experiment1),partner1_MedianLog2FoldChange (experiment2),partner1_MeanLog2FoldChange (experiment1),partner1_MeanLog2FoldChange (experiment2),partner2 name,partner2_MedianValue (experiment1),partner2_MedianValue (experiment2),partner2_MeanValue (experiment1),partner2_MeanValue (experiment2),partner2_MedianLog2FoldChange (experiment1),partner2_MedianLog2FoldChange (experiment2),partner2_MeanLog2FoldChange (experiment1),partner2_MeanLog2FoldChange (experiment2),Correlations Consistent,combined Coefficient correlation Direction,partner1_FC_direction,partner2_FC_direction,IfFoldChangeDirectionMatch,PUC,"Final Network Value (0: No edge, 1: Positive edge, -1: Negative edge)"
OTU_193064<==>OTU_264155,OTU_193064,OTU_264155,microbe<==>microbe,0.281527116487111,0.08858700531354387,0.0,0.04180631716959041,0.20263069030420366,3.971862410081713e-24,0.0,0.18721214809918948,-0.8207826816681233,1.0,-0.34591248686132664,0.6842105263157895,0.9999999999999998,0.2841212509809215,0.0,OTU_193064,2.120453259,1.8120655934999998,2.52881230264,3.248678779240001,-0.46992405199094206,-1.4656424379909239,-1.4787093742443593,-0.7080242775889175,OTU_264155,1.6346187085000001,1.7463964745,1.6371746926600002,1.9798884279400004,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_193064<==>OTU_266946,OTU_193064,OTU_266946,microbe<==>microbe,0.10044694572800221,0.1881204043741873,0.05385421772754211,0.10124790541128705,0.08858700531354387,0.39100221895577075,0.016456639597638434,-0.2822376722871517,0.6999999999999998,-0.8720815992723809,-0.2816020792086981,-0.8207826816681233,-0.4999999999999999,-0.3427840054060591,0.038336701758032,OTU_193064,2.120453259,1.8120655934999998,2.52881230264,3.248678779240001,-0.46992405199094206,-1.4656424379909239,-1.4787093742443593,-0.7080242775889175,OTU_266946,11.99125087,10.08277615,17.26186317256,15.701201727120003,3.776105069282231,3.052339400281177,2.1428546913928375,2.2990394921447024,False,-1.0,-1.0,1.0,-1.0,1,-1.0
OTU_193064<==>OTU_268492,OTU_193064,OTU_268492,microbe<==>microbe,0.2216612751819396,0.1881204043741873,0.0,0.006618318237911743,0.00481823046819857,3.971862410081713e-24,0.0,-0.21191658793719037,0.6999999999999998,1.0,0.450458784202131,0.9746794344808963,0.9999999999999998,0.6522036051243062,0.0,OTU_193064,2.120453259,1.8120655934999998,2.52881230264,3.248678779240001,-0.46992405199094206,-1.4656424379909239,-1.4787093742443593,-0.7080242775889175,OTU_268492,5.249284597,3.934756285,6.559242448260001,5.298592600839999,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_193064<==>OTU_272092,OTU_193064,OTU_272092,microbe<==>microbe,0.002719990993065713,0.28475697986529386,0.0,0.3516042769665838,0.3622454811898452,3.971862410081713e-24,0.0,-0.491396470062221,0.5999999999999999,1.0,0.16229605665885688,0.5263157894736842,0.9999999999999998,0.4662025626783867,0.0,OTU_193064,2.120453259,1.8120655934999998,2.52881230264,3.248678779240001,-0.46992405199094206,-1.4656424379909239,-1.4787093742443593,-0.7080242775889175,OTU_272092,8.568399598,6.586518164999999,14.13593111322,8.69336654584,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_193064<==>OTU_331013,OTU_193064,OTU_331013,microbe<==>microbe,0.09657748166184521,0.1881204043741873,0.0,0.6113974972866564,0.6143840028103331,3.971862410081713e-24,0.0,0.2853637224548891,-0.6999999999999998,1.0,-0.08894069190262059,0.3077935056255462,0.9999999999999998,0.30070275602963575,0.0,OTU_193064,2.120453259,1.8120655934999998,2.52881230264,3.248678779240001,-0.46992405199094206,-1.4656424379909239,-1.4787093742443593,-0.7080242775889175,OTU_331013,10.04233967,11.46265556,11.29345336002,11.752879847860005,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_193064<==>OTU_349246,OTU_193064,OTU_349246,microbe<==>microbe,0.3505906570897197,0.03738607346849874,0.0,0.0014915740563528992,0.32172333582430024,3.971862410081713e-24,0.0,-0.1626333695010486,-0.8999999999999998,1.0,0.5164799889466323,0.5642880936468347,0.9999999999999998,0.3363557855154031,0.0,OTU_193064,2.120453259,1.8120655934999998,2.52881230264,3.248678779240001,-0.46992405199094206,-1.4656424379909239,-1.4787093742443593,-0.7080242775889175,OTU_349246,4.589839102,1.9950060244999999,4.772707773960001,2.1505618720399995,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_193064<==>OTU_4448052,OTU_193064,OTU_4448052,microbe<==>microbe,0.612384302276198,0.21889398131323168,0.0,0.240323866295983,0.32172333582430024,3.971862410081713e-24,0.0,-0.08869542585011621,0.6668859288553501,1.0,0.20378203236735623,0.5642880936468347,0.9999999999999998,0.5577101048365708,0.0,OTU_193064,2.120453259,1.8120655934999998,2.52881230264,3.248678779240001,-0.46992405199094206,-1.4656424379909239,-1.4787093742443593,-0.7080242775889175,OTU_4448052,7.046631423,3.026302209,26.433488155080003,6.886800295800003,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_193064<==>OTU_4468805,OTU_193064,OTU_4468805,microbe<==>microbe,0.10501222183133178,0.28475697986529386,0.00481823046819857,0.02658188015680093,0.05385421772754211,0.03738607346849874,0.00019518232741346078,0.27866504352402316,0.5999999999999999,0.9746794344808963,0.3746775526036859,0.8720815992723809,0.8999999999999998,0.6666839383134976,0.0005296702473476106,OTU_193064,2.120453259,1.8120655934999998,2.52881230264,3.248678779240001,-0.46992405199094206,-1.4656424379909239,-1.4787093742443593,-0.7080242775889175,OTU_4468805,6.059109138,2.5945564369999996,21.393346648979996,5.78409951064,-0.83091783394874,-1.047859338496742,-1.4068867563234557,-0.6155914549393922,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_193064<==>OTU_460611,OTU_193064,OTU_460611,microbe<==>microbe,0.02186454845938149,0.18169011381620928,0.0,0.6247213118475399,0.4369976208884008,3.971862410081713e-24,0.0,0.3863837718706033,0.7071067811865475,1.0,-0.08564295539280307,0.4588314677411236,0.9999999999999998,0.5777798442342452,0.0,OTU_193064,2.120453259,1.8120655934999998,2.52881230264,3.248678779240001,-0.46992405199094206,-1.4656424379909239,-1.4787093742443593,-0.7080242775889175,OTU_460611,0.0,0.0,4.434904770239999,9.00703757618,-0.46992405199094206,-1.4656424379909239,-1.3986153771315213,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_193672<==>OTU_194151,OTU_193672,OTU_194151,microbe<==>microbe,2.286615165567223e-10,0.00481823046819857,0.18169011381620928,9.260984096408511e-10,0.21889398131323168,0.20263069030420366,3.2030309751902536e-17,0.8421203204394493,0.9746794344808963,0.7071067811865475,0.8268975695417039,0.6668859288553501,0.6842105263157895,0.7836500934699561,9.30598123724061e-17,OTU_193672,152.32896119999998,41.5864583,706.9064944081999,164.53075535422,1.9204932391548841,1.9379684361244727,1.6703869129990208,2.7391168087575752,OTU_194151,14.18891131,8.263904547,143.29186093524,45.140804794699996,0.7327873773719866,1.3469004262356306,0.8880883492191661,1.6823243806002777,True,1.0,1.0,1.0,1.0,1,1.0
OTU_193672<==>OTU_198209,OTU_193672,OTU_198209,microbe<==>microbe,2.853319417864677e-08,0.08858700531354387,0.5594043441634877,4.1316242500522044e-10,0.1881204043741873,0.0,0.0,0.7822646080487311,0.8207826816681233,0.35355339059327373,0.8358680661008477,0.6999999999999998,1.0,0.748744791068496,0.0,OTU_193672,152.32896119999998,41.5864583,706.9064944081999,164.53075535422,1.9204932391548841,1.9379684361244727,1.6703869129990208,2.7391168087575752,OTU_198209,5.883329612000001,4.594039246,60.21457247384,23.980860794539993,0.3328952386886754,1.3568419532449794,0.6273188547698424,1.465890536678299,True,1.0,1.0,1.0,1.0,1,1.0
OTU_193672<==>OTU_203713,OTU_193672,OTU_203713,microbe<==>microbe,0.2544420737690952,0.3340347107115183,0.3272761314961451,0.46638197134699255,0.040519326353834,0.0,0.0,0.19790663525818705,-0.5526315789473685,-0.5590169943749475,0.12723759401334925,-0.8944271909999159,-1.0,-0.44682192250844927,0.0,OTU_193672,152.32896119999998,41.5864583,706.9064944081999,164.53075535422,1.9204932391548841,1.9379684361244727,1.6703869129990208,2.7391168087575752,OTU_203713,3761.972673,757.5655379,4555.016626026004,1298.8882625444,-1.1866412317209196,-1.7056211290407488,-1.1569246981938588,-3.2480715888241023,False,-1.0,1.0,-1.0,-1.0,1,-1.0
OTU_193672<==>OTU_206324,OTU_193672,OTU_206324,microbe<==>microbe,0.19229305882437142,0.49253578170279755,0.5594043441634877,0.4943930963822124,0.03738607346849874,0.00481823046819857,0.00947232186475053,-0.22572739832573835,-0.41039134083406165,0.35355339059327373,-0.11942810139236337,-0.8999999999999998,-0.9746794344808963,-0.3794454807399643,0.02295001893497272,OTU_193672,152.32896119999998,41.5864583,706.9064944081999,164.53075535422,1.9204932391548841,1.9379684361244727,1.6703869129990208,2.7391168087575752,OTU_206324,11.510429665,8.3152628005,42.38909500588001,14.09269684632,-4.321639603593258,-2.564556963319589,-4.134108876940972,-3.0100294708558324,False,-1.0,1.0,-1.0,-1.0,1,-1.0
OTU_193672<==>OTU_261016,OTU_193672,OTU_261016,microbe<==>microbe,0.004134827012502276,0.49253578170279755,0.5594043441634877,0.1759910392467992,0.28475697986529386,0.21889398131323168,0.02030669506650516,0.47272871467892164,-0.41039134083406165,0.35355339059327373,0.23404110883545137,0.5999999999999999,-0.6668859288553501,0.09717432406970579,0.04610471495783787,OTU_193672,152.32896119999998,41.5864583,706.9064944081999,164.53075535422,1.9204932391548841,1.9379684361244727,1.6703869129990208,2.7391168087575752,OTU_261016,19.950038380000002,11.207298965,26.53611375,15.933184001180003,4.050684904566077,2.6748831772374424,2.842104052788491,2.754613223396722,False,1.0,1.0,1.0,1.0,1,1.0
OTU_193672<==>OTU_261132,OTU_193672,OTU_261132,microbe<==>microbe,0.5997338890783647,0.00481823046819857,0.16537039580601628,0.05319069941639633,0.7470600781046621,0.21889398131323168,0.006734045866595876,-0.0918524976874444,-0.9746794344808963,-0.7254762501100117,-0.3295725815736231,0.19999999999999996,0.6668859288553501,-0.20911580583277092,0.016668991994690394,OTU_193672,152.32896119999998,41.5864583,706.9064944081999,164.53075535422,1.9204932391548841,1.9379684361244727,1.6703869129990208,2.7391168087575752,OTU_261132,8.684250223500001,5.006799574,11.737620922699996,5.888630666379999,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,-1.0,1.0,-1.0,-1.0,1,-1.0
OTU_193672<==>OTU_261590,OTU_193672,OTU_261590,microbe<==>microbe,9.534252190366141e-17,0.08858700531354387,0.0,4.820400277938515e-16,3.971862410081713e-24,0.29257811497070935,0.0,0.9380180251147209,0.8207826816681233,1.0,0.9314151946785123,0.9999999999999998,0.5923488777590925,0.8804274632034081,0.0,OTU_193672,152.32896119999998,41.5864583,706.9064944081999,164.53075535422,1.9204932391548841,1.9379684361244727,1.6703869129990208,2.7391168087575752,OTU_261590,1804.3774875,294.5813822,6038.044143480599,1706.2405067377997,4.206026236161983,5.099343623351149,3.561412665162426,1.5800798164294492,True,1.0,1.0,1.0,1.0,1,1.0
OTU_193672<==>OTU_268063,OTU_193672,OTU_268063,microbe<==>microbe,0.22654526033268402,0.08858700531354387,0.16537039580601628,0.050596611118748844,0.1881204043741873,0.21889398131323168,0.02634949974705597,-0.2097442160840401,-0.8207826816681233,-0.7254762501100117,-0.3330295939123999,0.6999999999999998,0.6668859288553501,-0.1203578021532042,0.05778349784615579,OTU_193672,152.32896119999998,41.5864583,706.9064944081999,164.53075535422,1.9204932391548841,1.9379684361244727,1.6703869129990208,2.7391168087575752,OTU_268063,9.492229754,4.7571697545,11.953729161220002,6.09553655024,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,-1.0,1.0,-1.0,-1.0,1,-1.0
OTU_193672<==>OTU_270200,OTU_193672,OTU_270200,microbe<==>microbe,2.5084959332327654e-09,0.00481823046819857,0.16537039580601628,7.947350553311214e-06,0.03738607346849874,0.04034313006075297,4.212861065102948e-14,0.8150721926501118,0.9746794344808963,0.7254762501100117,0.6770848996734737,0.8999999999999998,0.8947368421052632,0.8311749365032927,1.213705211612992e-13,OTU_193672,152.32896119999998,41.5864583,706.9064944081999,164.53075535422,1.9204932391548841,1.9379684361244727,1.6703869129990208,2.7391168087575752,OTU_270200,6.8403159344999995,4.5484471065,76.8298013785,26.82832044482,1.4367054271064919,1.2546164029888545,1.252545385681453,1.695173379684912,True,1.0,1.0,1.0,1.0,1,1.0
OTU_193672<==>OTU_272889,OTU_193672,OTU_272889,microbe<==>microbe,0.4541619443200816,0.32172333582430024,0.16537039580601628,0.04606526973064519,0.03738607346849874,0.21889398131323168,0.027647706273071716,-0.13072172800296425,-0.5642880936468347,-0.7254762501100117,-0.339424016690751,-0.8999999999999998,0.6668859288553501,-0.33217069326586857,0.06030894146734732,OTU_193672,152.32896119999998,41.5864583,706.9064944081999,164.53075535422,1.9204932391548841,1.9379684361244727,1.6703869129990208,2.7391168087575752,OTU_272889,3.4162112325000002,2.6424382855,4.207347921160001,3.01581512572,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,-1.0,1.0,-1.0,-1.0,1,-1.0
OTU_193672<==>OTU_297143,OTU_193672,OTU_297143,microbe<==>microbe,0.0006464540799644031,0.3340347107115183,0.18169011381620928,2.8586446559606124e-05,0.504631575468691,0.05385421772754211,2.6326842901595333e-06,0.5484800645653554,0.5526315789473685,0.7071067811865475,0.6451924310604198,0.3999999999999999,0.8720815992723809,0.620915409172012,7.308274743398326e-06,OTU_193672,152.32896119999998,41.5864583,706.9064944081999,164.53075535422,1.9204932391548841,1.9379684361244727,1.6703869129990208,2.7391168087575752,OTU_297143,3.519432128,2.16751315,32.076787670120005,12.55906496844,0.5984303752438085,1.6574858231015959,0.800700709520859,1.8537428527065842,True,1.0,1.0,1.0,1.0,1,1.0
OTU_194151<==>OTU_198209,OTU_194151,OTU_198209,microbe<==>microbe,5.8268587999483785e-09,0.03738607346849874,0.623837664781073,4.107602201039137e-06,0.7405819415910722,0.20263069030420366,5.585157047394217e-11,0.8043706680794395,0.8999999999999998,0.29999999999999993,0.6921406556458392,0.20519567041703082,0.6842105263157895,0.5976529200763497,1.5846438684813661e-10,OTU_194151,14.18891131,8.263904547,143.29186093524,45.140804794699996,0.7327873773719866,1.3469004262356306,0.8880883492191661,1.6823243806002777,OTU_198209,5.883329612000001,4.594039246,60.21457247384,23.980860794539993,0.3328952386886754,1.3568419532449794,0.6273188547698424,1.465890536678299,True,1.0,1.0,1.0,1.0,1,1.0
OTU_194151<==>OTU_261590,OTU_194151,OTU_261590,microbe<==>microbe,1.1091066271058071e-09,0.03738607346849874,0.18169011381620928,1.6156362587665598e-08,0.21889398131323168,0.04392495253349395,2.8228141074575797e-15,0.824820766839017,0.8999999999999998,0.7071067811865475,0.7904866667078975,0.6668859288553501,0.8885233166386387,0.7963039100379085,8.17820932259189e-15,OTU_194151,14.18891131,8.263904547,143.29186093524,45.140804794699996,0.7327873773719866,1.3469004262356306,0.8880883492191661,1.6823243806002777,OTU_261590,1804.3774875,294.5813822,6038.044143480599,1706.2405067377997,4.206026236161983,5.099343623351149,3.561412665162426,1.5800798164294492,True,1.0,1.0,1.0,1.0,1,1.0
OTU_194151<==>OTU_269037,OTU_194151,OTU_269037,microbe<==>microbe,0.7134633371567364,0.1881204043741873,0.21889398131323168,0.032735744716472746,0.21889398131323168,0.00481823046819857,0.03885131201900263,0.06434194805070328,-0.6999999999999998,-0.6668859288553501,-0.36174682763537497,-0.6668859288553501,0.9746794344808963,-0.22608288380241262,0.08213478810183804,OTU_194151,14.18891131,8.263904547,143.29186093524,45.140804794699996,0.7327873773719866,1.3469004262356306,0.8880883492191661,1.6823243806002777,OTU_269037,3.8229471750000004,1.972183303,4.08890754768,2.3462282407999995,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,-1.0,1.0,-1.0,-1.0,1,-1.0
OTU_194151<==>OTU_270200,OTU_194151,OTU_270200,microbe<==>microbe,1.0984861559574592e-06,3.971862410081713e-24,0.21889398131323168,1.7936245768503082e-09,0.5528147466433507,0.30640882152092674,1.5988838187047972e-32,0.7197590547879067,0.9999999999999998,0.6668859288553501,0.8191496833149639,0.3590924232298039,0.5789473684210527,0.6906390764348461,4.99833436941606e-32,OTU_194151,14.18891131,8.263904547,143.29186093524,45.140804794699996,0.7327873773719866,1.3469004262356306,0.8880883492191661,1.6823243806002777,OTU_270200,6.8403159344999995,4.5484471065,76.8298013785,26.82832044482,1.4367054271064919,1.2546164029888545,1.252545385681453,1.695173379684912,True,1.0,1.0,1.0,1.0,1,1.0
OTU_194151<==>OTU_272092,OTU_194151,OTU_272092,microbe<==>microbe,0.2828146135755865,0.7470600781046621,0.21889398131323168,0.003061467788241174,0.3622454811898452,0.00481823046819857,0.013962077212536091,-0.18672083107963586,0.19999999999999996,-0.6668859288553501,-0.48622894630734315,-0.5263157894736842,0.9746794344808963,-0.11524534353918615,0.03297358533431313,OTU_194151,14.18891131,8.263904547,143.29186093524,45.140804794699996,0.7327873773719866,1.3469004262356306,0.8880883492191661,1.6823243806002777,OTU_272092,8.568399598,6.586518164999999,14.13593111322,8.69336654584,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,-1.0,1.0,-1.0,-1.0,1,-1.0
OTU_194151<==>OTU_297143,OTU_194151,OTU_297143,microbe<==>microbe,0.008866065811411871,0.17179530490798894,0.28475697986529386,0.002710510972590976,0.49253578170279755,0.05385421772754211,0.000548761070086531,0.43584754414629084,0.7181848464596078,0.5999999999999999,0.49154782213425796,0.41039134083406165,0.8720815992723809,0.5880088588077665,0.0014755575440104501,OTU_194151,14.18891131,8.263904547,143.29186093524,45.140804794699996,0.7327873773719866,1.3469004262356306,0.8880883492191661,1.6823243806002777,OTU_297143,3.519432128,2.16751315,32.076787670120005,12.55906496844,0.5984303752438085,1.6574858231015959,0.800700709520859,1.8537428527065842,True,1.0,1.0,1.0,1.0,1,1.0
OTU_196191<==>OTU_261132,OTU_196191,OTU_261132,microbe<==>microbe,0.0006943979922341892,0.10408803866182796,0.0,0.15185198871029595,0.623837664781073,3.971862410081713e-24,0.0,0.5458622394453702,0.7999999999999998,1.0,0.24742557464080944,0.29999999999999993,0.9999999999999998,0.6488813023476965,0.0,OTU_196191,3.919567839,2.1389852065,4.4934520639799995,2.4766245740400006,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_261132,8.684250223500001,5.006799574,11.737620922699996,5.888630666379999,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_196191<==>OTU_261142,OTU_196191,OTU_261142,microbe<==>microbe,0.10397740114047685,0.504631575468691,0.0,0.13831954736486607,0.39100221895577075,3.971862410081713e-24,0.0,0.2794643819704631,0.3999999999999999,1.0,0.25561693130850155,0.4999999999999999,0.9999999999999998,0.5725135522131607,0.0,OTU_196191,3.919567839,2.1389852065,4.4934520639799995,2.4766245740400006,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_261142,5.446128784,2.634110496,6.540227916660001,3.21721441824,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_196191<==>OTU_264846,OTU_196191,OTU_264846,microbe<==>microbe,0.03123995083030802,0.623837664781073,0.05385421772754211,0.07652634929329341,0.28475697986529386,0.28475697986529386,0.018648362138698235,-0.3646935425111292,-0.29999999999999993,-0.8720815992723809,-0.3033062601546012,0.5999999999999999,-0.5999999999999999,-0.3066802336563519,0.042621867688113636,OTU_196191,3.919567839,2.1389852065,4.4934520639799995,2.4766245740400006,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_264846,8.737080147499999,7.5348659145,12.355550887699998,9.84416245922,3.37444022907654,3.7447870673362837,2.5033240082937334,3.7865420716807514,False,-1.0,-1.0,1.0,-1.0,1,-1.0
OTU_196191<==>OTU_268063,OTU_196191,OTU_268063,microbe<==>microbe,0.008546084557707266,0.03738607346849874,0.0,0.006538135315858331,0.39100221895577075,3.971862410081713e-24,0.0,0.43771894670896594,0.8999999999999998,1.0,0.4510545873311742,0.4999999999999999,0.9999999999999998,0.71479558900669,0.0,OTU_196191,3.919567839,2.1389852065,4.4934520639799995,2.4766245740400006,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_268063,9.492229754,4.7571697545,11.953729161220002,6.09553655024,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_196191<==>OTU_268492,OTU_196191,OTU_268492,microbe<==>microbe,0.157922697646408,0.7470600781046621,0.0,0.025002926294556173,0.504631575468691,3.971862410081713e-24,0.0,0.2439229571693722,-0.19999999999999996,1.0,0.3783897423626442,-0.3999999999999999,0.9999999999999998,0.33705211658866946,0.0,OTU_196191,3.919567839,2.1389852065,4.4934520639799995,2.4766245740400006,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_268492,5.249284597,3.934756285,6.559242448260001,5.298592600839999,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_196191<==>OTU_269037,OTU_196191,OTU_269037,microbe<==>microbe,0.06535173006897549,0.504631575468691,0.0,0.2693288412439491,0.39100221895577075,3.971862410081713e-24,0.0,0.3149549830777485,0.3999999999999999,1.0,0.1919411789903111,-0.4999999999999999,0.9999999999999998,0.4011493603446765,0.0,OTU_196191,3.919567839,2.1389852065,4.4934520639799995,2.4766245740400006,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_269037,3.8229471750000004,1.972183303,4.08890754768,2.3462282407999995,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_196191<==>OTU_320249,OTU_196191,OTU_320249,microbe<==>microbe,0.7016477310486653,0.623837664781073,0.0,0.7270782716895375,0.504631575468691,3.971862410081713e-24,0.0,0.06711973804817147,0.29999999999999993,1.0,-0.061160151924439424,0.3999999999999999,0.9999999999999998,0.4509932643539553,0.0,OTU_196191,3.919567839,2.1389852065,4.4934520639799995,2.4766245740400006,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_320249,5.226943867999999,6.4699183765,5.678868275420001,6.391769246059999,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_196191<==>OTU_331013,OTU_196191,OTU_331013,microbe<==>microbe,0.11675247005128864,0.623837664781073,0.0,0.5009445540609305,0.623837664781073,3.971862410081713e-24,0.0,-0.2699880883931978,0.29999999999999993,1.0,-0.11763469516716049,0.29999999999999993,0.9999999999999998,0.3687295360732736,0.0,OTU_196191,3.919567839,2.1389852065,4.4934520639799995,2.4766245740400006,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_331013,10.04233967,11.46265556,11.29345336002,11.752879847860005,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_196191<==>OTU_346804,OTU_196191,OTU_346804,microbe<==>microbe,0.057754576035119236,0.39100221895577075,0.0,0.08470705023138236,0.1881204043741873,3.971862410081713e-24,0.0,0.32380351841810723,0.4999999999999999,1.0,-0.2955930785647708,0.6999999999999998,0.9999999999999998,0.5380350733088893,0.0,OTU_196191,3.919567839,2.1389852065,4.4934520639799995,2.4766245740400006,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_346804,4.245999263,3.3010460495,4.4044536923,3.2146805781800003,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_196191<==>OTU_349246,OTU_196191,OTU_349246,microbe<==>microbe,4.454628419018886e-06,0.39100221895577075,0.0,0.0017384860699492537,0.504631575468691,3.971862410081713e-24,0.0,0.6903374648574436,0.4999999999999999,1.0,0.5102621866341206,0.3999999999999999,0.9999999999999998,0.683433275248594,0.0,OTU_196191,3.919567839,2.1389852065,4.4934520639799995,2.4766245740400006,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_349246,4.589839102,1.9950060244999999,4.772707773960001,2.1505618720399995,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_196191<==>OTU_4345268,OTU_196191,OTU_4345268,microbe<==>microbe,0.5925464098730124,0.504631575468691,0.0,0.05291555678522572,0.7470600781046621,3.971862410081713e-24,0.0,0.09365899374869473,-0.3999999999999999,1.0,-0.32993279334838255,0.19999999999999996,0.9999999999999998,0.260621033400052,0.0,OTU_196191,3.919567839,2.1389852065,4.4934520639799995,2.4766245740400006,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_4345268,3.663797875,2.0069636795,3.6004347562000003,2.4124621407,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_197099<==>OTU_261016,OTU_197099,OTU_261016,microbe<==>microbe,0.05460069171862486,0.05385421772754211,0.05385421772754211,0.08434923080210134,0.28475697986529386,0.1881204043741873,0.010545022900411911,-0.32774958655955494,0.8720815992723809,-0.8720815992723809,-0.2959181177130634,0.5999999999999999,-0.6999999999999998,-0.1206112840454364,0.02528101644073112,OTU_197099,3.799531591,1.9327392935,4.163361116740001,2.02996424024,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_261016,19.950038380000002,11.207298965,26.53611375,15.933184001180003,4.050684904566077,2.6748831772374424,2.842104052788491,2.754613223396722,False,-1.0,-1.0,1.0,-1.0,1,-1.0
